DATA,Tipologia de Ocorrência,Regional,Ocorrências
18/04/2022,Risco de Inundação,SR 6,0
18/04/2022,Risco de Inundação,SR 7,0
18/04/2022,Risco de Inundação,SR 8,0
18/04/2022,Risco de Inundação,SR 9,0
18/04/2022,Risco de Inundação,SR 10,0
18/04/2022,Risco de Inundação,SR 11,0
18/04/2022,Risco de Inundação,SR 12,0
18/04/2022,Inundação,SR 1,0
18/04/2022,Inundação,SR 2,0
18/04/2022,Inundação,SR 3,0
18/04/2022,Inundação,SR 4,0
18/04/2022,Inundação,SR 5,0
18/04/2022,Inundação,SR 6,0
18/04/2022,Inundação,SR 7,0
18/04/2022,Inundação,SR 8,0
18/04/2022,Inundação,SR 9,0
18/04/2022,Inundação,SR 10,0
18/04/2022,Inundação,SR 11,0
18/04/2022,Inundação,SR 12,0
18/04/2022,Solapamento,SR 1,0
18/04/2022,Solapamento,SR 2,0
18/04/2022,Solapamento,SR 3,1
18/04/2022,Solapamento,SR 4,0
18/04/2022,Solapamento,SR 5,0
18/04/2022,Solapamento,SR 6,1
18/04/2022,Solapamento,SR 7,0
18/04/2022,Solapamento,SR 8,0
18/04/2022,Solapamento,SR 9,0
18/04/2022,Solapamento,SR 10,0
18/04/2022,Solapamento,SR 11,1
18/04/2022,Solapamento,SR 12,0
18/04/2022,Outros,SR 1,0
18/04/2022,Outros,SR 2,0
18/04/2022,Outros,SR 3,0
18/04/2022,Outros,SR 4,0
18/04/2022,Outros,SR 5,0
18/04/2022,Outros,SR 6,0
18/04/2022,Outros,SR 7,0
18/04/2022,Outros,SR 8,0
18/04/2022,Outros,SR 9,0
18/04/2022,Outros,SR 10,0
18/04/2022,Outros,SR 11,0
18/04/2022,Outros,SR 12,0
19/04/2022,Alagamento,SR 1,0
19/04/2022,Alagamento,SR 2,0
19/04/2022,Alagamento,SR 3,0
19/04/2022,Alagamento,SR 4,0
19/04/2022,Alagamento,SR 5,0
19/04/2022,Alagamento,SR 6,0
19/04/2022,Alagamento,SR 7,0
19/04/2022,Alagamento,SR 8,0
19/04/2022,Alagamento,SR 9,0
19/04/2022,Alagamento,SR 10,0
19/04/2022,Alagamento,SR 11,0
19/04/2022,Alagamento,SR 12,0
19/04/2022,Incêndio,SR 1,0
19/04/2022,Incêndio,SR 2,0
19/04/2022,Incêndio,SR 3,0
19/04/2022,Incêndio,SR 4,0
19/04/2022,Incêndio,SR 5,0
19/04/2022,Incêndio,SR 6,1
19/04/2022,Incêndio,SR 7,0
19/04/2022,Incêndio,SR 8,1
19/04/2022,Incêndio,SR 9,0
19/04/2022,Incêndio,SR 10,0
19/04/2022,Incêndio,SR 11,0
19/04/2022,Incêndio,SR 12,0
19/04/2022,Desabamento,SR 1,0
19/04/2022,Desabamento,SR 2,0
19/04/2022,Desabamento,SR 3,0
19/04/2022,Desabamento,SR 4,0
19/04/2022,Desabamento,SR 5,0
19/04/2022,Desabamento,SR 6,0
19/04/2022,Desabamento,SR 7,0
19/04/2022,Desabamento,SR 8,0
19/04/2022,Desabamento,SR 9,0
19/04/2022,Desabamento,SR 10,0
19/04/2022,Desabamento,SR 11,0
19/04/2022,Desabamento,SR 12,0
19/04/2022,Deslizamento,SR 1,0
19/04/2022,Deslizamento,SR 2,0
19/04/2022,Deslizamento,SR 3,0
19/04/2022,Deslizamento,SR 4,0
19/04/2022,Deslizamento,SR 5,0
19/04/2022,Deslizamento,SR 6,0
19/04/2022,Deslizamento,SR 7,0
19/04/2022,Deslizamento,SR 8,0
19/04/2022,Deslizamento,SR 9,0
19/04/2022,Deslizamento,SR 10,0
19/04/2022,Deslizamento,SR 11,0
19/04/2022,Deslizamento,SR 12,0
19/04/2022,Risco de Alagamento,SR 1,0
19/04/2022,Risco de Alagamento,SR 2,0
19/04/2022,Risco de Alagamento,SR 3,0
19/04/2022,Risco de Alagamento,SR 4,0
19/04/2022,Risco de Alagamento,SR 5,0
19/04/2022,Risco de Alagamento,SR 6,0
19/04/2022,Risco de Alagamento,SR 7,0
19/04/2022,Risco de Alagamento,SR 8,0
19/04/2022,Risco de Alagamento,SR 9,0
19/04/2022,Risco de Alagamento,SR 10,0
19/04/2022,Risco de Alagamento,SR 11,0
19/04/2022,Risco de Alagamento,SR 12,0
19/04/2022,Risco de Desabamento,SR 1,0
19/04/2022,Risco de Desabamento,SR 2,0
19/04/2022,Risco de Desabamento,SR 3,1
19/04/2022,Risco de Desabamento,SR 4,0
19/04/2022,Risco de Desabamento,SR 5,1
19/04/2022,Risco de Desabamento,SR 6,0
19/04/2022,Risco de Desabamento,SR 7,0
19/04/2022,Risco de Desabamento,SR 8,0
19/04/2022,Risco de Desabamento,SR 9,0
19/04/2022,Risco de Desabamento,SR 10,0
